run_name,agent,agent_label,seed,timestep,metric_type,episode_reward,episode_length,evaluation_reward,success_rate,SPS,wall_clock_time,circuit_evaluations,included_in_plots,exclusion_reason
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,98760,train_episode,-57.16753494279426,323,,0.0,,17.03345981372887,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,99216,train_episode,-26.376462008464046,232,,0.0,,17.112107623318387,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,99696,train_episode,-11.14807454311186,221,,0.0,,17.194894791307348,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,99816,train_episode,-52.70169612295652,422,,0.0,,17.215591583304587,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,100664,train_episode,-93.41877149938024,237,,0.0,,17.36184891341842,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,101072,train_episode,-65.68663740792574,231,,0.0,,17.432218006209037,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,101696,train_episode,49.5551528113578,1000,,0.0,,17.539841324594686,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,102104,train_episode,-83.26147485842655,300,,0.0,,17.610210417385304,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,102608,train_episode,-6.836501542674483,191,,0.0,,17.697136943773714,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,102856,train_episode,96.50899207713056,1000,,0.0,,17.739910313901344,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,103632,train_episode,-227.0986064572412,476,,0.0,,17.873749568816834,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5734,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,104264,train_episode,-113.66275844152547,206,,0.0,,17.982752673335632,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,104384,train_episode,22.998695964633868,190,,0.0,,18.003449465332874,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,104808,train_episode,-124.55867832432551,337,,0.0,,18.07657813038979,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,104824,train_episode,-7.79078137683004,390,,0.0,,18.079337702656087,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,104976,train_episode,-3.475793381062326,1000,,0.0,,18.105553639185928,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,105984,train_episode,-235.11312400136075,664,,0.0,,18.279406691962745,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,106496,train_episode,26.423665382492246,1000,,0.0,,18.367713004484305,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,106904,train_episode,14.72360095434206,329,,0.0,,18.438082097274922,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,107352,train_episode,-53.735315996400445,317,,0.0,,18.515350120731288,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,107472,train_episode,-366.87804259796735,385,,0.0,,18.536046912728526,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,107608,train_episode,-66.37508828019858,328,,0.0,,18.559503276992068,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,109184,train_episode,-189.7459168817375,284,,0.0,,18.83132114522249,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,109264,train_episode,-58.13749059854223,409,,0.0,,18.845119006553983,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,110552,train_episode,-170.6089152971671,384,,0.0,,19.067264573991032,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,111640,train_episode,0.406405417515477,1000,,0.0,,19.254915488099346,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,111712,train_episode,-47.04512404602552,315,,0.0,,19.26733356329769,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5723,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,112336,train_episode,-176.19642621260616,383,,0.0,,19.37495688168334,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,112336,train_episode,-30.073019186528086,222,,0.0,,19.37495688168334,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,112832,train_episode,34.8155652915558,1000,,0.0,,19.4605036219386,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,113136,train_episode,-234.0311265272349,722,,0.0,,19.512935494998274,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,113360,train_episode,-93.330937686575,205,,0.0,,19.55156950672646,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,114440,train_episode,-13.015071284936383,262,,0.0,,19.73784063470162,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,114504,train_episode,-1.3955779884294213,1000,,0.0,,19.748878923766817,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,115616,train_episode,78.73143927058322,1000,,0.0,,19.940669196274577,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,115768,train_episode,-70.01156916102313,366,,0.0,,19.966885132804414,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,115792,train_episode,-170.44261732736166,431,,0.0,,19.971024491203863,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,116840,train_episode,1.4304460585159262,291,,0.0,,20.15177647464643,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,117040,train_episode,-48.32089351444957,459,,0.0,,20.186271127975164,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,117320,train_episode,-7.856038526514894,190,,0.0,,20.23456364263539,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,117760,train_episode,-205.1715581591028,414,,0.0,,20.310451879958606,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,117896,train_episode,-4.934615762984151,265,,0.0,,20.333908244222144,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,119056,train_episode,-15.567518233958694,144,,0.0,,20.5339772335288,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,119648,train_episode,25.92463875673087,1000,,0.0,,20.636081407381855,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5709,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,121144,train_episode,55.28516857683799,1000,,0.0,,20.894101414280787,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,122424,train_episode,-83.44192849640766,159,,0.0,,21.114867195584683,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,122576,train_episode,-165.32004868988997,365,,0.0,,21.141083132114524,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,122872,train_episode,-112.30923642345007,638,,0.0,,21.19213521904105,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,123624,train_episode,127.17206097525266,1000,,0.0,,21.32183511555709,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,124248,train_episode,-199.02215737211571,648,,0.0,,21.429458433942738,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,124848,train_episode,41.86402634465616,1000,,0.0,,21.53294239392894,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,125048,train_episode,95.55941765873446,1000,,0.0,,21.567437047257673,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,125216,train_episode,19.622352578613317,292,,0.0,,21.59641255605381,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,125272,train_episode,-0.5492695037419395,336,,0.0,,21.606071058985858,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,125328,train_episode,83.68587619800388,1000,,0.0,,21.615729561917902,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,126344,train_episode,-33.9862985929346,186,,0.0,,21.790962400827873,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,126448,train_episode,15.771602805820663,146,,0.0,,21.80889962055881,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,126992,train_episode,-93.4987720275064,420,,0.0,,21.90272507761297,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5710,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,128936,train_episode,-90.7051544371158,323,,0.0,,22.238013107968264,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,130400,train_episode,-154.53066829811627,493,,0.0,,22.490513970334597,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,130432,train_episode,58.93802964506166,1000,,0.0,,22.496033114867195,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,130664,train_episode,-89.03709976902253,458,,0.0,,22.536046912728526,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,131872,train_episode,-85.00045609358406,366,,0.0,,22.744394618834082,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,132256,train_episode,88.87477797116067,1000,,0.0,,22.81062435322525,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,132440,train_episode,-153.3947143243701,254,,0.0,,22.842359434287687,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,133056,train_episode,1.5667358853799185,1000,,0.0,,22.948602966540186,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,133224,train_episode,140.7726184060058,1000,,0.0,,22.977578475336323,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,133336,train_episode,42.08857094008796,1000,,0.0,,22.996895481200415,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,133704,train_episode,-66.64106897566737,408,,0.0,,23.060365643325284,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,134688,train_episode,-28.9443590347296,303,,0.0,,23.230079337702655,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,135448,train_episode,-31.5150434631002,277,,0.0,,23.361159020351845,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,135720,train_episode,13.159378681801968,409,,0.0,,23.408071748878925,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,135960,train_episode,-43.94047591925286,327,,0.0,,23.449465332873405,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5711,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,136720,train_episode,-79.68941847115468,457,,0.0,,23.580545015522596,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,137720,train_episode,-140.9463256554618,501,,0.0,,23.753018282166263,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,138672,train_episode,65.1184420266549,1000,,0.0,,23.91721283201104,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,139880,train_episode,148.06513839153752,1000,,0.0,,24.12556053811659,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,139984,train_episode,-45.63344727944622,532,,0.0,,24.143497757847534,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,141264,train_episode,-44.950503766893846,442,,0.0,,24.36426353915143,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,141296,train_episode,88.47420880824147,825,,0.0,,24.36978268368403,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,143456,train_episode,105.66407030918568,1000,,0.0,,24.742324939634358,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,143968,train_episode,42.2990116681392,1000,,0.0,,24.830631252155914,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5716,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,144728,train_episode,80.50891673665615,1000,,0.0,,24.961710934805105,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,146680,train_episode,47.763421028365244,1000,,0.0,,25.298378751293548,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,147224,train_episode,-246.63620376090014,904,,0.0,,25.392204208347707,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,147888,train_episode,78.31501410022602,1000,,0.0,,25.506726457399104,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,148040,train_episode,-162.62372944713735,846,,0.0,,25.53294239392894,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,148576,train_episode,-40.10910193353005,639,,0.0,,25.625388064849947,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,149304,train_episode,9.146458355377028,1000,,0.0,,25.75094860296654,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,151976,train_episode,59.438778032698295,1000,,0.0,,26.211797171438427,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5704,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,152216,train_episode,-141.11813072189733,935,,0.0,,26.253190755432907,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,153648,train_episode,-64.20420640617868,542,,0.0,,26.500172473266645,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,153648,train_episode,-143.68489666466655,870,,0.0,,26.500172473266645,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,155232,train_episode,89.00814600099565,1000,,0.0,,26.773370127630216,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,155896,train_episode,113.01139009324568,1000,,0.0,,26.887892376681613,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,156048,train_episode,-11.359164274742215,1000,,0.0,,26.914108313211454,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,156584,train_episode,68.20564112497404,1000,,0.0,,27.00655398413246,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,157728,train_episode,-112.0577922458515,509,,0.0,,27.203863401172818,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,159664,train_episode,-204.83713375890875,553,,0.0,,27.537771645394965,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,159984,train_episode,28.71049807423882,1000,,0.0,,27.59296309072094,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5713,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,160224,train_episode,77.39513835326632,1000,,0.0,,27.63435667471542,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,161360,train_episode,-100.16791655343168,663,,0.0,,27.83028630562263,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,161656,train_episode,53.79452726994637,1000,,0.0,,27.881338392549154,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,163648,train_episode,149.22960317829592,968,,0.0,,28.224905139703345,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,164592,train_episode,127.67790561892778,1000,,0.0,,28.387719903414972,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,165736,train_episode,80.48985198575932,1000,,0.0,,28.58502932045533,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,166896,train_episode,-15.854122274087572,405,,0.0,,28.785098309761988,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,167672,train_episode,-2.230452180954412,1000,,0.0,,28.918937564677474,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,167992,train_episode,42.86940193329748,1000,,0.0,,28.97412901000345,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5726,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,168232,train_episode,90.12278511690349,1000,,0.0,,29.01552259399793,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,168704,train_episode,-64.09420901289857,513,,0.0,,29.096929975853744,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,169368,train_episode,16.402266457684057,1000,,0.0,,29.21145222490514,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,169664,train_episode,110.78188250214717,1000,,0.0,,29.262504311831666,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,172896,train_episode,-46.94683639016755,440,,0.0,,29.81993790962401,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,173616,train_episode,162.08979113445446,839,,0.0,,29.94411866160745,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,173744,train_episode,118.77057669359439,1000,,0.0,,29.96619523973784,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,175680,train_episode,55.2623388780045,1000,,0.0,,30.300103483959987,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,176000,train_episode,105.53327612434202,1000,,0.0,,30.35529492928596,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,,training_diagnostic,,,,,5741,,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,176240,train_episode,71.57852765973757,1000,,0.0,,30.39668851328044,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,176712,train_episode,65.31490601410839,1000,,0.0,,30.478095895136253,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,177672,train_episode,92.1931836042798,1000,,0.0,,30.64367023111418,,no,missing or irregular evaluation rows; missing or irregular checkpoints
2026-06-29--13-49-18_ppo_lunarlander_stable_B_seed0,PPO_classical,PPO,0,179560,train_episode,-113.38410218704882,742,,0.0,,30.969299758537428,,no,missing or irregular evaluation rows; missing or irregular checkpoints
